stop_id,shading,heat_vulnerability_index,heat_vulnerability_label,tree_canopy_pct,lst_median,shade_coverage,shade_sources
2420,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None
2422,Unknown,7.134386,Moderate Vulnerability,0.213851,100.000000,Unknown,None
2432,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2433,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2435,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2436,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2437,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2438,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2439,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2440,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2441,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2443,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2444,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2445,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2446,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2448,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2451,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2453,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2455,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2457,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2461,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2502,Unknown,6.461519,Moderate Vulnerability,0.229019,101.000000,Unknown,None
2504,Unknown,6.461519,Moderate Vulnerability,0.229019,101.000000,Unknown,None
2506,Unknown,6.215726,Low Vulnerability,0.137940,103.000000,Unknown,None
2519,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None
2520,Unknown,6.719151,Moderate Vulnerability,0.261420,100.000000,Unknown,None
2522,Unknown,5.867764,Low Vulnerability,0.185441,102.000000,Unknown,None
2524,Unknown,5.867764,Low Vulnerability,0.185441,102.000000,Unknown,None
2526,Unknown,6.461519,Moderate Vulnerability,0.229019,101.000000,Unknown,None
2607,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2611,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2619,Unknown,6.071134,Moderate Vulnerability,0.233091,97.000000,Unknown,None
2621,Unknown,6.071134,Moderate Vulnerability,0.233091,97.000000,Unknown,None
2634,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2635,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2636,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2637,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2640,Unknown,6.071134,Moderate Vulnerability,0.233091,97.000000,Unknown,None
2642,Unknown,6.071134,Moderate Vulnerability,0.233091,97.000000,Unknown,None
2647,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2648,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2650,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2655,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2656,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2657,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2658,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2660,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2667,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2668,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2682,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2683,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2688,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2689,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2690,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2706,Unknown,7.184775,Moderate Vulnerability,0.401669,98.000000,Unknown,None
2709,Unknown,7.184775,Moderate Vulnerability,0.401669,98.000000,Unknown,None
2711,Unknown,7.184775,Moderate Vulnerability,0.401669,98.000000,Unknown,None
2713,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2718,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2724,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2730,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2732,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2733,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2734,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None
2736,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None
2737,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None
2738,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None
2740,Unknown,8.060888,Elevated Vulnerability,0.258005,99.000000,Unknown,None
2742,Unknown,6.217153,Moderate Vulnerability,0.246505,99.000000,Unknown,None
2744,Unknown,8.060888,Elevated Vulnerability,0.258005,99.000000,Unknown,None
2745,Unknown,8.725452,Elevated Vulnerability,0.164497,100.000000,Unknown,None
2747,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None
2748,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None
2750,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None
2753,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2757,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2759,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2760,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2775,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2778,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2779,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2781,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2782,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2785,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2790,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2791,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2811,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2813,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2817,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2832,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2833,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2835,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2836,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2837,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2839,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2863,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2864,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2890,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2893,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2894,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2896,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2904,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2905,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2907,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2908,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2910,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2914,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2916,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2917,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2918,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2920,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2921,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2923,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2924,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2926,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2927,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2929,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2930,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2931,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2935,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2939,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
2940,Unknown,7.834108,Moderate Vulnerability,0.110720,102.000000,Unknown,None
2941,Unknown,7.349577,Moderate Vulnerability,0.163966,102.000000,Unknown,None
2943,Unknown,7.834108,Moderate Vulnerability,0.110720,102.000000,Unknown,None
2944,Unknown,7.834108,Moderate Vulnerability,0.110720,102.000000,Unknown,None
2956,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
2958,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
2959,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
2961,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
2972,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None
2973,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None
2974,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None
2976,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None
2977,Unknown,7.118674,Moderate Vulnerability,0.364734,97.000000,Unknown,None
2978,Unknown,7.118674,Moderate Vulnerability,0.364734,97.000000,Unknown,None
2980,Unknown,7.581297,Elevated Vulnerability,0.403227,99.000000,Unknown,None
2982,Unknown,7.627577,Moderate Vulnerability,0.366090,99.000000,Unknown,None
2987,Unknown,5.990742,Low Vulnerability,0.373254,98.000000,Unknown,None
2989,Unknown,7.581297,Elevated Vulnerability,0.403227,99.000000,Unknown,None
2990,Unknown,7.581297,Elevated Vulnerability,0.403227,99.000000,Unknown,None
2991,Unknown,7.581297,Elevated Vulnerability,0.403227,99.000000,Unknown,None
2992,Unknown,7.118674,Moderate Vulnerability,0.364734,97.000000,Unknown,None
2993,Unknown,7.118674,Moderate Vulnerability,0.364734,97.000000,Unknown,None
2995,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None
2996,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None
2997,Unknown,8.047136,Elevated Vulnerability,0.290515,100.000000,Unknown,None
2999,Unknown,7.116714,Moderate Vulnerability,0.351953,99.000000,Unknown,None
3001,Unknown,6.190691,Moderate Vulnerability,0.305430,99.000000,Unknown,None
3003,Unknown,5.160704,Low Vulnerability,0.465070,96.000000,Unknown,None
3005,Unknown,5.160704,Low Vulnerability,0.465070,96.000000,Unknown,None
3006,Unknown,7.193392,Moderate Vulnerability,0.329160,99.000000,Unknown,None
3008,Unknown,7.193392,Moderate Vulnerability,0.329160,99.000000,Unknown,None
3010,Unknown,7.193392,Moderate Vulnerability,0.329160,99.000000,Unknown,None
3011,Unknown,4.468677,Low Vulnerability,0.427993,98.000000,Unknown,None
3013,Unknown,4.468677,Low Vulnerability,0.427993,98.000000,Unknown,None
3014,Unknown,6.677978,Moderate Vulnerability,0.270628,103.000000,Unknown,None
3015,Unknown,6.677978,Moderate Vulnerability,0.270628,103.000000,Unknown,None
3017,Unknown,6.677978,Moderate Vulnerability,0.270628,103.000000,Unknown,None
3018,Unknown,7.652022,Moderate Vulnerability,0.212910,103.000000,Unknown,None
3019,Unknown,7.652022,Moderate Vulnerability,0.212910,103.000000,Unknown,None
3020,Unknown,7.652022,Moderate Vulnerability,0.212910,103.000000,Unknown,None
3022,Unknown,7.652022,Moderate Vulnerability,0.212910,103.000000,Unknown,None
3024,Unknown,7.652022,Moderate Vulnerability,0.212910,103.000000,Unknown,None
3026,Unknown,7.919117,Elevated Vulnerability,0.279801,102.000000,Unknown,None
3028,Unknown,7.919117,Elevated Vulnerability,0.279801,102.000000,Unknown,None
3030,Unknown,7.919117,Elevated Vulnerability,0.279801,102.000000,Unknown,None
3032,Unknown,7.843105,Moderate Vulnerability,0.202084,104.000000,Unknown,None
3033,Unknown,7.843105,Moderate Vulnerability,0.202084,104.000000,Unknown,None
3034,Unknown,7.843105,Moderate Vulnerability,0.202084,104.000000,Unknown,None
3035,Unknown,8.085081,Elevated Vulnerability,0.269202,103.000000,Unknown,None
3037,Unknown,7.509013,Moderate Vulnerability,0.351302,102.000000,Unknown,None
3038,Unknown,7.509013,Moderate Vulnerability,0.351302,102.000000,Unknown,None
3039,Unknown,6.217153,Moderate Vulnerability,0.246505,99.000000,Unknown,None
3041,Unknown,6.217153,Moderate Vulnerability,0.246505,99.000000,Unknown,None
3042,Unknown,6.217153,Moderate Vulnerability,0.246505,99.000000,Unknown,None
3045,Unknown,6.217153,Moderate Vulnerability,0.246505,99.000000,Unknown,None
3046,Unknown,6.217153,Moderate Vulnerability,0.246505,99.000000,Unknown,None
3047,Unknown,6.136434,Moderate Vulnerability,0.413357,96.000000,Unknown,None
3048,Unknown,7.116714,Moderate Vulnerability,0.351953,99.000000,Unknown,None
3050,Unknown,7.116714,Moderate Vulnerability,0.351953,99.000000,Unknown,None
3052,Unknown,8.047136,Elevated Vulnerability,0.290515,100.000000,Unknown,None
3054,Unknown,8.047136,Elevated Vulnerability,0.290515,100.000000,Unknown,None
3056,Unknown,6.114634,Moderate Vulnerability,0.180304,100.000000,Unknown,None
3057,Unknown,6.114634,Moderate Vulnerability,0.180304,100.000000,Unknown,None
3061,Unknown,6.713400,Moderate Vulnerability,0.342909,98.000000,Unknown,None
3063,Unknown,6.713400,Moderate Vulnerability,0.342909,98.000000,Unknown,None
3064,Unknown,6.559399,Moderate Vulnerability,0.357570,97.000000,Unknown,None
3067,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None
3068,Unknown,7.134386,Moderate Vulnerability,0.213851,100.000000,Unknown,None
3075,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3077,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3080,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3081,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3082,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3086,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3104,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
3110,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
3113,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
3114,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
3116,Unknown,5.235708,Low Vulnerability,0.488594,94.000000,Unknown,None
3169,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3172,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3173,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3175,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3176,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3177,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3182,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3183,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3185,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3186,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3188,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3189,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3191,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3192,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3196,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3198,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3200,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3201,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3203,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3214,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3215,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3216,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3218,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3220,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3222,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3224,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3229,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3231,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3234,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3238,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3245,Unknown,5.466687,Low Vulnerability,0.403213,101.000000,Unknown,None
3248,Unknown,3.396650,Least Vulnerable,0.437845,100.000000,Unknown,None
3250,Unknown,3.396650,Least Vulnerable,0.437845,100.000000,Unknown,None
3252,Unknown,3.396650,Least Vulnerable,0.437845,100.000000,Unknown,None
3255,Unknown,5.466687,Low Vulnerability,0.403213,101.000000,Unknown,None
3267,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3270,Unknown,6.843570,Moderate Vulnerability,0.160096,101.000000,Unknown,None
3272,Unknown,6.843570,Moderate Vulnerability,0.160096,101.000000,Unknown,None
3274,Unknown,6.843570,Moderate Vulnerability,0.160096,101.000000,Unknown,None
3275,Unknown,6.843570,Moderate Vulnerability,0.160096,101.000000,Unknown,None
3276,Unknown,5.843155,Low Vulnerability,0.176830,103.000000,Unknown,None
3282,Unknown,5.316300,Low Vulnerability,0.196956,103.000000,Unknown,None
3284,Unknown,6.183169,Moderate Vulnerability,0.386993,100.000000,Unknown,None
3285,Unknown,6.183169,Moderate Vulnerability,0.386993,100.000000,Unknown,None
3294,Unknown,3.869941,Least Vulnerable,0.439366,99.000000,Unknown,None
3297,Unknown,2.748507,Least Vulnerable,0.483484,98.000000,Unknown,None
3298,Unknown,2.746310,Least Vulnerable,0.556240,98.000000,Unknown,None
3301,Unknown,3.808668,Low Vulnerability,0.428872,99.000000,Unknown,None
3303,Unknown,5.316300,Low Vulnerability,0.196956,103.000000,Unknown,None
3305,Unknown,5.316300,Low Vulnerability,0.196956,103.000000,Unknown,None
3307,Unknown,8.396594,Elevated Vulnerability,0.185491,103.000000,Unknown,None
3309,Unknown,8.085081,Elevated Vulnerability,0.269202,103.000000,Unknown,None
3316,Unknown,3.808668,Low Vulnerability,0.428872,99.000000,Unknown,None
3319,Unknown,2.746310,Least Vulnerable,0.556240,98.000000,Unknown,None
3320,Unknown,2.746310,Least Vulnerable,0.556240,98.000000,Unknown,None
3322,Unknown,5.459141,Low Vulnerability,0.380874,101.000000,Unknown,None
3325,Unknown,4.659452,Low Vulnerability,0.379424,99.000000,Unknown,None
3328,Unknown,7.406875,Moderate Vulnerability,0.269972,102.000000,Unknown,None
3329,Unknown,7.406875,Moderate Vulnerability,0.269972,102.000000,Unknown,None
3332,Unknown,6.215726,Low Vulnerability,0.137940,103.000000,Unknown,None
3334,Unknown,6.215726,Low Vulnerability,0.137940,103.000000,Unknown,None
3340,Unknown,6.215726,Low Vulnerability,0.137940,103.000000,Unknown,None
3341,Unknown,6.215726,Low Vulnerability,0.137940,103.000000,Unknown,None
3342,Unknown,6.215726,Low Vulnerability,0.137940,103.000000,Unknown,None
3343,Unknown,6.215726,Low Vulnerability,0.137940,103.000000,Unknown,None
3348,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3350,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3359,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3361,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3366,Unknown,8.396594,Elevated Vulnerability,0.185491,103.000000,Unknown,None
3367,Unknown,8.396594,Elevated Vulnerability,0.185491,103.000000,Unknown,None
3372,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3374,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3376,Unknown,4.507820,Low Vulnerability,0.204726,102.000000,Unknown,None
3388,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3401,Unknown,6.483344,Moderate Vulnerability,0.314296,99.000000,Unknown,None
3406,Unknown,5.265192,Low Vulnerability,0.434252,98.000000,Unknown,None
3407,Unknown,6.154778,Moderate Vulnerability,0.366716,99.000000,Unknown,None
3408,Unknown,6.356834,Moderate Vulnerability,0.370122,99.000000,Unknown,None
3409,Unknown,5.780525,Low Vulnerability,0.448297,96.000000,Unknown,None
3411,Unknown,5.780525,Low Vulnerability,0.448297,96.000000,Unknown,None
3412,Unknown,5.780525,Low Vulnerability,0.448297,96.000000,Unknown,None
3414,Unknown,5.528758,Low Vulnerability,0.427500,97.000000,Unknown,None
3418,Unknown,5.528758,Low Vulnerability,0.427500,97.000000,Unknown,None
3419,Unknown,5.780525,Low Vulnerability,0.448297,96.000000,Unknown,None
3420,Unknown,6.356834,Moderate Vulnerability,0.370122,99.000000,Unknown,None
3422,Unknown,6.356834,Moderate Vulnerability,0.370122,99.000000,Unknown,None
3423,Unknown,6.154778,Moderate Vulnerability,0.366716,99.000000,Unknown,None
3424,Unknown,6.154778,Moderate Vulnerability,0.366716,99.000000,Unknown,None
3426,Unknown,6.462054,Moderate Vulnerability,0.277709,100.000000,Unknown,None
3427,Unknown,6.462054,Moderate Vulnerability,0.277709,100.000000,Unknown,None
3429,Unknown,6.183169,Moderate Vulnerability,0.386993,100.000000,Unknown,None
3431,Unknown,6.183169,Moderate Vulnerability,0.386993,100.000000,Unknown,None
3432,Unknown,5.791592,Moderate Vulnerability,0.383018,93.000000,Unknown,None
3435,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
3436,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
3437,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
3438,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
3439,Unknown,5.061324,Low Vulnerability,0.534117,92.000000,Unknown,None
3445,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
3446,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
3457,Unknown,4.341857,Low Vulnerability,0.479730,97.000000,Unknown,None
3466,Unknown,8.378517,Elevated Vulnerability,0.242469,101.000000,Unknown,None
3468,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
3470,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
3471,Unknown,6.888769,Moderate Vulnerability,0.299101,99.000000,Unknown,None
3473,Unknown,6.888769,Moderate Vulnerability,0.299101,99.000000,Unknown,None
3479,Unknown,5.982347,Moderate Vulnerability,0.392756,97.000000,Unknown,None
3513,Unknown,6.667147,Moderate Vulnerability,0.283374,98.000000,Unknown,None
3515,Unknown,6.667147,Moderate Vulnerability,0.283374,98.000000,Unknown,None
3516,Unknown,8.665332,Elevated Vulnerability,0.255778,101.000000,Unknown,None
3517,Unknown,6.114634,Moderate Vulnerability,0.180304,100.000000,Unknown,None
3518,Unknown,6.114634,Moderate Vulnerability,0.180304,100.000000,Unknown,None
3519,Unknown,7.134386,Moderate Vulnerability,0.213851,100.000000,Unknown,None
3520,Unknown,6.649552,Moderate Vulnerability,0.284256,98.000000,Unknown,None
3578,Unknown,6.843570,Moderate Vulnerability,0.160096,101.000000,Unknown,None
3580,Unknown,6.843570,Moderate Vulnerability,0.160096,101.000000,Unknown,None
3593,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3595,Unknown,Unknown,Least Vulnerable,Unknown,Unknown,Unknown,None
3600,Unknown,7.479586,Moderate Vulnerability,0.247589,100.000000,Unknown,None
3602,Unknown,6.921783,Moderate Vulnerability,0.366134,98.000000,Unknown,None
3607,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3610,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3634,Unknown,3.817485,Least Vulnerable,0.440022,95.000000,Unknown,None
3655,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3658,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3659,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3661,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,None
3662,Unknown,4.953920,Low Vulnerability,0.158537,97.000000,Unknown,None
3664,Unknown,4.953920,Low Vulnerability,0.158537,97.000000,Unknown,None
3730,Unknown,7.499257,Moderate Vulnerability,0.253834,103.000000,Unknown,None
3731,Unknown,6.183169,Moderate Vulnerability,0.386993,100.000000,Unknown,None
3732,Unknown,6.183169,Moderate Vulnerability,0.386993,100.000000,Unknown,None
3734,Unknown,6.462054,Moderate Vulnerability,0.277709,100.000000,Unknown,None
3736,Unknown,6.462054,Moderate Vulnerability,0.277709,100.000000,Unknown,None
3739,Unknown,6.154778,Moderate Vulnerability,0.366716,99.000000,Unknown,None
3740,Unknown,6.356834,Moderate Vulnerability,0.370122,99.000000,Unknown,None
3743,Unknown,5.780525,Low Vulnerability,0.448297,96.000000,Unknown,None
3745,Unknown,5.528758,Low Vulnerability,0.427500,97.000000,Unknown,None
3748,Unknown,7.420706,Moderate Vulnerability,0.275027,102.000000,Unknown,None
3751,Unknown,4.955854,Low Vulnerability,0.497326,96.000000,Unknown,None
3753,Unknown,8.387570,Elevated Vulnerability,0.375265,97.000000,Unknown,None
3754,Unknown,5.591428,Low Vulnerability,0.406369,99.000000,Unknown,None
3758,Unknown,6.957533,Moderate Vulnerability,0.440431,99.000000,Unknown,None
3759,Unknown,6.290887,Moderate Vulnerability,0.351766,97.000000,Unknown,None
3761,Unknown,6.290887,Moderate Vulnerability,0.351766,97.000000,Unknown,None
3772,Unknown,7.417570,Moderate Vulnerability,0.228079,102.000000,Unknown,None
3774,Unknown,7.417570,Moderate Vulnerability,0.228079,102.000000,Unknown,None
3775,Unknown,6.333444,Moderate Vulnerability,0.331991,99.000000,Unknown,None
3777,Unknown,6.333444,Moderate Vulnerability,0.331991,99.000000,Unknown,None
3782,Unknown,6.333444,Moderate Vulnerability,0.331991,99.000000,Unknown,None
3783,Unknown,6.333444,Moderate Vulnerability,0.331991,99.000000,Unknown,None
3784,Unknown,6.333444,Moderate Vulnerability,0.331991,99.000000,Unknown,None
3785,Unknown,7.921735,Moderate Vulnerability,0.267157,103.000000,Unknown,None
3788,Unknown,7.687929,Moderate Vulnerability,0.359411,102.000000,Unknown,None
3789,Unknown,7.687929,Moderate Vulnerability,0.359411,102.000000,Unknown,None
3791,Unknown,7.687929,Moderate Vulnerability,0.359411,102.000000,Unknown,None
3792,Unknown,7.687929,Moderate Vulnerability,0.359411,102.000000,Unknown,None
3797,Unknown,7.421590,Moderate Vulnerability,0.203629,104.000000,Unknown,None
3800,Unknown,7.652022,Moderate Vulnerability,0.212910,103.000000,Unknown,None
3802,Unknown,7.843105,Moderate Vulnerability,0.202084,104.000000,Unknown,None
3804,Unknown,7.843105,Moderate Vulnerability,0.202084,104.000000,Unknown,None
3806,Unknown,7.286330,Moderate Vulnerability,0.212743,103.000000,Unknown,None
